Date,Close,High,Low,Open,Volume
10/30/2006,177.1651306,178.5849506,174.0218345,176.6152637,4154172
10/31/2006,178.4372253,180.3576822,176.4675383,177.2718312,3430936
11/1/2006,177.7970123,181.5230143,177.3210208,180.0621596,1910904
11/2/2006,177.2800293,178.9132199,175.9586897,178.9132199,2204376
11/3/2006,175.1298065,178.5849742,173.6607562,178.0925524,3144440
11/6/2006,173.8905487,175.6140249,173.3324667,175.0559429,2536892
11/7/2006,174.8343811,178.0761583,174.021873,176.2870215,3219180
11/8/2006,174.5307617,175.7782267,172.5364488,174.8097928,2436760
11/9/2006,174.5799255,176.4511322,172.8974845,175.4662887,3365420
11/10/2006,175.4170532,179.6847089,174.8261511,175.630444,3313476
11/13/2006,176.5742493,177.2718468,174.9902885,175.7617613,2023316
11/14/2006,181.5804901,182.1960172,177.4359411,177.4359411,6003860
11/15/2006,180.0293884,184.1657229,179.0035098,183.0167388,2698040
11/16/2006,178.478241,181.5394665,177.8463038,180.5546231,2101688
11/17/2006,179.7584991,180.1442254,177.4687268,179.5697335,2221684
11/20/2006,183.4844666,184.0015132,174.8999298,178.1006698,5174936
11/21/2006,188.5236969,189.089974,182.8526311,183.2137324,4158152
11/22/2006,188.4497986,192.2086219,186.3570062,189.418232,5591464
11/23/2006,187.8014832,191.9460336,187.1202956,189.7465454,3870324
11/24/2006,188.7615967,189.8941703,186.4882545,188.7615967,3205304
11/27/2006,190.5344696,191.0597117,188.7617426,188.7617426,2933708
11/28/2006,188.73703,189.7464985,182.384798,188.7616551,2682960
11/29/2006,191.1499176,191.8475151,188.7616642,190.40307,2603156
11/30/2006,196.7717896,197.7894534,191.387969,192.5041333,6254552
12/1/2006,195.2205658,196.9686667,193.8910313,196.9686667,3762140
12/4/2006,195.721283,198.7742945,195.3273415,196.9687477,2234092
12/5/2006,195.6391907,198.5608814,194.5066165,198.5608814,2116476
12/6/2006,196.7389069,198.1176918,192.4055913,192.4055913,3180856
12/7/2006,196.0330353,202.6232613,194.8512115,197.7893309,2872872
12/8/2006,193.1771393,196.8046437,192.5944319,196.8046437,1887268
12/11/2006,192.6107941,195.1631886,186.1354549,192.86522,4279432
12/12/2006,183.9195404,193.685906,181.3753611,192.0445,5118300
12/13/2006,183.9769897,187.2844269,177.3292954,183.9195445,3617220
12/14/2006,188.6960297,190.4030959,181.383578,181.383578,2916024
12/15/2006,190.4359589,191.7819241,188.4334511,191.7819241,2305716
12/18/2006,193.8910828,195.0646921,184.4940335,189.582392,2351424
12/19/2006,187.4239044,194.3096133,184.6581398,193.8500117,3623628
12/20/2006,185.2736359,191.691527,183.0249185,188.7616224,3755660
12/21/2006,186.6196747,188.7617178,182.3602335,186.6278897,2255816
12/22/2006,189.4100189,190.4030775,185.1669888,186.2995629,1750016
12/26/2006,195.5570984,196.0495201,189.2540959,189.2540959,1797392
12/27/2006,196.3121338,197.9535396,193.8582401,196.1479932,2394400
12/28/2006,198.9220276,200.2515626,194.9990626,197.8551135,2418308
12/29/2006,200.5797882,201.7944325,197.3790469,199.1763782,1874468
1/2/2007,204.9295502,206.488886,199.5949804,201.7944685,1545060
1/3/2007,210.1246033,211.413103,203.3948383,205.6681818,4384972
1/4/2007,206.6611481,210.9205869,205.1920783,210.9205869,3970700
1/5/2007,207.3095093,208.2286923,205.6845139,207.6377904,2718740
1/8/2007,204.1580963,206.6530255,199.4308388,206.6530255,4951892
1/9/2007,206.2262268,207.1207849,201.1132438,204.8310319,4020568
1/10/2007,202.7792816,205.9964331,201.8929185,204.281172,2931428
1/11/2007,209.7142639,213.0545215,196.7881903,196.7881903,7400664
1/12/2007,217.3139038,218.1428217,211.7659645,211.7659645,6175748
1/15/2007,217.7078857,224.5443459,213.3909999,221.589815,12255832
1/16/2007,217.338562,227.9830758,216.501449,227.9830758,7625964
1/17/2007,214.1459656,219.1276271,213.382708,218.2905143,2633828
1/18/2007,215.9186859,217.6421617,214.2034251,214.2034251,2719816
1/19/2007,213.0791931,217.7325766,212.0943492,215.9188144,2882056
1/22/2007,216.0899048,217.5623785,212.2401329,213.8935554,3180956
1/23/2007,214.3211823,216.1720408,213.8769842,216.0322021,3124152
1/24/2007,215.053299,216.1802621,213.5726122,215.7689602,2355148
1/25/2007,216.4188538,225.2289496,214.35413,217.9900353,5553976
1/29/2007,213.5068817,216.3448657,212.3963662,216.3448657,2982324
1/31/2007,210.2411194,216.1638678,209.2704427,213.3999105,4865928
2/1/2007,212.5691528,213.0544813,209.7640646,212.223643,1859904
2/2/2007,213.959198,215.0285827,213.0625681,213.7124169,4274616
2/5/2007,214.8312683,216.1638828,212.8899148,214.6996436,3010736
2/6/2007,213.6137543,216.163826,212.24001,216.0157533,3411964
2/7/2007,214.9134979,215.9170706,213.0873012,213.877009,2599984
2/8/2007,214.6173248,216.3283447,213.4409974,215.7525221,2650024
2/9/2007,211.8040314,216.7478682,211.1048181,215.4234881,1993360
2/12/2007,206.6052246,213.6631507,205.650996,205.650996,1786388
2/13/2007,206.1281128,211.3927784,203.1831865,206.6381233,4130352
2/14/2007,207.4195099,208.4477644,204.0057047,206.1444742,3137876
2/15/2007,212.6019897,213.8770259,201.5544147,208.1187982,3673556
2/19/2007,215.4893036,216.9535223,213.0872844,214.1073252,4738696
2/20/2007,213.8029633,217.7925917,213.0543858,216.1638322,5400148
2/21/2007,211.2200775,215.810213,210.5866763,213.8770931,3938188
2/22/2007,212.9392242,215.9170459,211.5736939,213.8769845,6939112
2/23/2007,210.1505585,213.7946968,209.4348973,213.0543535,3167688
2/26/2007,211.59021,212.8652462,202.7718986,209.2704706,4677684
2/27/2007,207.9789276,212.9227645,206.3090378,206.3090378,4709968
2/28/2007,196.3390961,204.8201299,192.8183475,202.8541147,9347956
3/1/2007,206.4160309,208.6123796,195.8455692,197.4249649,7858564
3/2/2007,198.831604,207.2961904,197.589464,206.4406904,5311752
3/5/2007,190.1120453,197.260467,189.1989467,195.7797796,5120880
3/6/2007,196.9724884,219.6352241,191.0250587,199.0701282,3623920
3/7/2007,196.0758514,201.4885684,190.4163332,197.7539552,4440632
3/8/2007,200.452179,202.3112522,195.7797835,195.7797835,2274988
3/9/2007,199.4238892,202.8541438,197.0959159,202.0809041,3232148
3/12/2007,203.183197,206.2597281,199.2346976,201.4886247,3636936
3/13/2007,208.1845093,208.7603318,197.4412989,201.620129,2032088
3/14/2007,199.6541748,204.3183343,198.2475143,201.5379295,3824948
3/15/2007,203.0680542,205.8155438,202.031565,202.3606066,3823288
3/16/2007,203.6192322,206.9425453,199.9175131,204.2361854,4224284
3/19/2007,207.4443054,208.0777066,197.721129,200.1066809,1213696
3/20/2007,206.1445618,210.0108006,205.3219578,207.2962074,2775592
3/21/2007,208.4478455,208.8426994,204.005784,207.4607207,1970036
3/22/2007,214.37883,215.0286791,210.0930552,210.0930552,4125592
3/23/2007,211.93573,217.1675005,210.5866672,215.8513339,5265296
3/26/2007,207.5182648,213.6631114,206.5146921,211.4091849,6098736
3/28/2007,197.5894928,208.9249806,196.4460812,208.9249806,8818048
3/29/2007,205.3795776,206.7697907,195.6070362,195.6070362,10266624
3/30/2007,202.9940338,206.4407575,200.7565544,205.379586,2807056
4/2/2007,195.6480713,200.7153185,194.9570922,199.070111,3875896
4/3/2007,197.8609772,200.1889509,195.450743,196.6023888,3256852
4/4/2007,197.1617126,201.4885972,195.8455464,200.386316,2402496
4/5/2007,196.4707642,198.412118,195.1381495,197.3344985,2533992
4/9/2007,200.254776,201.8259582,197.5072858,197.5072858,2284524
4/10/2007,196.9890289,201.5380343,196.6599872,200.2547637,3480240
4/11/2007,195.8702087,198.9796352,195.286152,198.3133381,3826336
4/12/2007,197.5812073,198.9056075,192.8183391,195.4506714,3694956
4/13/2007,207.6253052,208.6782426,196.4378878,199.0702213,9778848
4/16/2007,210.6277008,214.8476623,208.9824932,211.2446536,9986220
4/17/2007,205.692276,216.3450054,203.6768948,211.5245345,10464964
4/18/2007,205.2397308,208.1188453,204.1703455,206.3091162,2853584
4/19/2007,204.4828644,205.3219163,198.2639714,202.3605425,3164652
4/20/2007,206.9095764,208.6041285,205.6674364,205.9800299,2870752
4/23/2007,205.2890625,208.9085201,204.8283962,206.4736042,2265224
4/24/2007,201.5132904,207.6252419,200.5508478,204.6638676,6922516
4/25/2007,200.9376221,201.8507212,198.7412718,201.5381274,21752404
4/26/2007,204.0716095,205.5851929,200.7153811,201.8670267,5941756
4/27/2007,203.1009369,203.4299785,200.262953,203.1831973,4805284
4/30/2007,208.2832642,208.9248991,198.2474987,204.1784796,3888052
5/3/2007,212.2646942,213.0215058,209.3609186,209.7310904,6643028
5/4/2007,209.4432373,218.7962419,208.77692,213.7125445,7101200
5/7/2007,209.4185181,211.3927676,208.1434819,210.9156532,5553328
5/8/2007,208.3738556,210.5866526,206.8438039,208.9414444,8191004
5/9/2007,203.9235077,213.8770149,201.5379564,213.8770149,4699828
5/10/2007,202.3111572,212.2153184,201.7024385,204.8283327,3044200
5/11/2007,206.0704803,207.1316312,199.0701142,205.6509444,3867656
5/14/2007,205.692276,210.3399919,205.0095102,210.3399919,1260376
5/15/2007,203.6850433,207.2962679,201.5380382,207.2962679,4203120
5/16/2007,201.4064026,208.1188608,199.1607092,208.1188608,6523616
5/17/2007,205.6510468,206.2597658,202.36063,202.8706406,2931260
5/18/2007,206.1199036,209.9285645,205.6510232,207.2879974,2921004
5/21/2007,203.5203705,208.9413203,202.3604913,208.9413203,2856844
5/22/2007,202.467514,204.6638626,200.8881185,203.5944774,6160224
5/23/2007,202.9199524,204.2525668,201.5544218,204.2525668,1271812
5/24/2007,201.4969025,205.6510538,200.8799493,205.6510538,4552804
5/25/2007,202.3523102,203.1831481,198.7410874,200.8716233,5244168
5/28/2007,201.6202545,205.6510144,201.299447,205.6510144,2585172
5/29/2007,202.5497589,203.1831599,200.7153482,201.5215041,2967280
5/30/2007,199.999649,205.6509327,199.1029989,205.6509327,2600056
5/31/2007,198.7987671,202.1961267,197.425022,202.1961267,5176492
6/1/2007,200.5015717,202.2125927,199.2594512,202.2125927,1728988
6/4/2007,198.7575684,205.6509937,197.7539955,202.0315362,1853384
6/5/2007,198.7493744,200.3534523,197.4249738,200.3534523,1751600
6/6/2007,197.4824982,200.2217729,193.8383592,199.8927314,3832020
6/7/2007,198.5765839,199.7940417,191.7160753,197.4249384,2008940
6/8/2007,200.7317657,202.4427856,195.7796951,198.4942875,6019076
6/11/2007,200.9376221,203.9072327,200.3947151,203.4383521,2648136
6/12/2007,200.2793579,202.3605497,197.4249265,199.0701343,1402072
6/13/2007,197.9595642,200.7152864,196.322591,200.5507657,1768488
6/14/2007,198.1734772,200.7153147,197.6387847,199.0701072,4176068
6/15/2007,195.5077209,201.3841731,194.7814133,201.3841731,4983152
6/18/2007,191.9091339,197.2573713,191.4799587,196.9272334,2874456
6/19/2007,191.4798584,192.387737,188.7232168,192.3217055,3495436
6/20/2007,189.3341522,193.6259464,188.3437382,191.6451183,4024968
6/21/2007,189.1029968,189.9613675,186.5279251,189.0039595,3043728
6/22/2007,188.1703033,190.6545986,187.2706858,189.0039094,2677304
6/25/2007,185.8263702,189.8292923,184.6708876,188.1703413,2803776
6/26/2007,185.1661987,188.1787088,184.5224254,186.6930874,2832744
6/27/2007,187.0478516,187.963972,185.5374669,186.5113776,2956696
6/28/2007,187.6586609,188.8306466,185.7025976,188.8306466,4342792
6/29/2007,189.7220154,190.8197281,188.1868861,188.3436935,3004456
7/2/2007,187.2624359,190.3244726,186.6929562,190.3244726,1477152
7/3/2007,186.1317596,189.8293085,185.5375154,189.8293085,1829368
7/4/2007,184.4892883,188.1785748,184.2169206,186.1977477,2415464
7/5/2007,183.4989777,186.2308578,181.7079828,186.2308578,3179204
7/6/2007,191.2570801,192.2887607,181.5922882,184.0518187,7605684
7/9/2007,194.2449036,195.1775472,192.3053432,192.8665817,5359768
7/10/2007,195.3013153,198.0827228,192.8005169,195.6066888,7492968
7/11/2007,189.647644,195.6066267,181.5757716,195.11142,6062124
7/12/2007,191.9009705,192.9656574,187.1882425,190.6546915,5763944
7/13/2007,187.5183868,208.2345467,186.5692401,204.04179,5784648
7/16/2007,186.2472534,187.8484137,183.88676,187.353207,3990240
7/17/2007,190.7784576,194.0880985,189.8293111,194.0880985,6164688
7/18/2007,192.5777588,193.1307359,189.3919189,190.9848389,4371180
7/19/2007,195.144455,195.606656,192.3878123,192.6354156,4075512
7/20/2007,194.104538,196.4237441,192.7014522,196.2669367,3744932
7/23/2007,196.5888824,197.2574198,191.8266467,193.0976898,4716456
7/24/2007,193.4442596,196.7621407,192.635418,196.4155,3127176
7/25/2007,189.5322113,193.2957924,189.0039986,192.8005855,2670172
7/26/2007,196.2835236,199.7334693,189.0204883,190.6546753,6002804
7/27/2007,190.8059082,194.4466107,186.3377733,191.9643135,3203236
7/30/2007,188.0670624,193.6191407,187.0410545,190.3094118,1835848
7/31/2007,191.3519745,192.2952391,186.9996731,190.4748883,3218540
8/1/2007,184.5421753,189.4819406,183.8554026,189.4819406,4382172
8/2/2007,181.2324677,186.0894903,180.3802085,185.3448014,1912008
8/3/2007,181.522049,184.3518625,179.304527,184.3518625,1993184
8/6/2007,181.944046,185.0138274,177.7324245,180.3802073,2737548
8/7/2007,183.5741577,184.9807928,181.0587511,184.2029942,2985212
8/8/2007,190.7397308,193.4537134,185.0139021,190.30947,4055164
8/9/2007,189.5978394,196.7385845,187.8602314,191.9643039,5074436
8/10/2007,189.399231,190.8886089,178.7915542,184.517381,6290560
8/13/2007,187.7444,190.3094403,186.1971056,190.3094403,1205524
8/14/2007,187.0410919,188.6545851,185.3448555,187.8271527,1222796
8/16/2007,180.0493164,185.2786859,179.5528569,182.0351545,6663120
8/17/2007,174.7785339,180.8767061,171.9735262,180.0492738,6901104
8/20/2007,174.679306,181.935886,173.9428789,179.3046462,4386844
8/21/2007,168.0101013,178.1461454,166.2311222,178.1461454,4363364
8/22/2007,169.7725372,170.8978329,164.8244888,168.7961632,3826620
8/23/2007,166.7937775,173.4297793,166.1483763,170.7819964,3113748
8/24/2007,168.5314026,169.8718388,165.4037047,167.9687446,1926972
8/27/2007,169.8719025,171.9073946,168.8045125,169.6153903,2666856
8/28/2007,170.2442169,171.9404533,167.3068319,171.4439939,2263504
8/29/2007,170.7158508,172.0728521,165.6519685,168.7962117,3196688
8/30/2007,173.0988312,175.2501551,169.6236156,172.4368854,7003172
8/31/2007,176.1355286,177.0208772,173.2643422,174.0917746,2377496
9/3/2007,175.622467,177.8979054,174.3234027,177.0704732,2496264
9/4/2007,176.4250793,179.9995822,175.5811026,176.2430483,2182756
9/5/2007,177.4593811,179.2135333,176.2596044,176.5740327,3516964
9/6/2007,178.3943634,178.8908227,175.5810942,176.2430399,1871860
9/7/2007,178.1048279,179.4700914,177.0705374,178.2289427,1691576
9/10/2007,173.3056793,178.1047862,172.7678484,178.1047862,2201060
9/11/2007,169.3505402,181.1166217,168.7961646,181.1166217,3386556
9/12/2007,168.0681305,171.7336615,167.7206128,170.4511408,2344104
9/13/2007,170.5834503,171.2784854,167.2075225,169.6070762,2153072
9/14/2007,169.2016144,173.7607638,168.4817423,173.7607638,1900228
9/17/2007,165.09758,170.7489469,164.7748793,169.6236308,5086176
9/18/2007,165.8918762,166.76068,164.3280274,164.9899731,4942808
9/19/2007,169.3008728,171.063297,168.3327813,169.6235733,4642668
9/20/2007,165.8256989,169.1437002,165.0230936,168.7961827,2355156
9/21/2007,168.4321289,169.6236335,161.8457694,163.9970935,7928660
9/24/2007,166.686264,170.4510816,165.5195863,168.7962167,3595068
9/25/2007,165.767807,167.8032887,164.8576314,167.1413428,5400496
9/26/2007,172.2300262,173.5622003,166.3138855,167.1413178,8340892
9/27/2007,175.8293457,176.6567779,173.2643058,173.7607652,8602140
9/28/2007,175.4404755,178.7253777,169.6236223,169.6236223,6249532
10/1/2007,172.3789673,175.5811261,169.2926409,175.5811261,2176580
10/3/2007,178.5929565,181.2076504,173.744216,173.7607606,5122872
10/4/2007,178.6095276,179.5527922,174.4227125,179.5527922,4359804
10/5/2007,177.533844,178.6095058,174.9688044,178.6095058,1744048
10/8/2007,178.452301,181.8365109,175.7796909,178.8991265,2662144
10/9/2007,181.1993866,182.8294443,177.9475939,178.7253722,3707640
10/10/2007,186.2549133,187.0409736,181.7702366,182.8127887,3983236
10/11/2007,177.401474,187.8933189,175.4156366,187.8271203,5598340
10/12/2007,175.9948425,177.8979367,170.5007004,174.0917483,4912920
10/15/2007,177.7572937,180.6533069,175.3742845,177.0705208,6871600
10/16/2007,176.8056946,184.5173577,175.581091,182.0350614,7060528
10/17/2007,181.1580048,184.5173877,165.4864464,175.4156332,6924440
10/18/2007,185.9819336,190.2928635,178.2785518,187.8271115,13645436
10/19/2007,183.4996033,190.3093731,179.1224958,189.9535733,8094132
10/22/2007,177.8745117,185.3499124,176.7378578,185.3499124,3836808
10/23/2007,176.4888916,182.5289444,175.7255928,177.2190114,5862364
10/24/2007,173.900238,182.5288758,173.12035,182.5288758,4100988
10/25/2007,174.165802,175.8915343,172.2658497,175.7255989,4925272
10/26/2007,177.766571,179.8739422,172.9378355,174.2321395,2960060
10/29/2007,177.2190552,180.869635,176.1238853,180.7036995,3536052
10/30/2007,173.9832916,178.3805804,172.6226293,177.8827741,3145804
10/31/2007,172.2409058,176.5054365,168.7562632,173.734324,47216528
11/1/2007,169.7601471,175.0617832,169.1710787,175.0617832,5518404
11/2/2007,169.4532166,170.9134459,166.4331905,167.5947382,3494680
11/5/2007,167.8104248,171.0461744,166.8065179,169.4199998,1876468
11/6/2007,166.6489258,169.2209246,165.9354056,168.4244366,2198988
11/7/2007,165.4458771,167.4537014,163.6288825,166.7816549,3504016
11/8/2007,164.2179413,165.9021792,162.6166609,164.2926041,2686964
11/12/2007,159.9368591,163.4878814,159.2980118,163.4878814,5280988
11/13/2007,157.1988525,161.4053198,153.7639988,159.9367859,4697988
11/14/2007,163.7284241,173.4190432,159.2979479,159.2979479,3588368
11/15/2007,162.649826,165.5868837,160.9572835,164.4419257,2295396
11/16/2007,163.0979004,165.6035208,160.484418,162.6166837,3666816
11/19/2007,164.856842,167.0969702,159.3145949,159.3145949,2943548
11/20/2007,159.5137024,164.1101151,158.9827071,164.1101151,4111392
11/21/2007,156.7758179,162.616748,155.3155879,159.5137529,3337028
11/22/2007,157.6718292,160.9075697,155.149609,160.9075697,2402356
11/23/2007,159.4556274,160.2935992,157.5971489,158.0534713,2273540
11/26/2007,163.4629517,164.9397807,160.9573313,162.6166852,2234300
11/27/2007,165.2633514,165.7528629,160.9739156,164.3590016,1503964
11/28/2007,162.0358734,166.5659066,160.9572936,165.9353542,2927688
11/29/2007,160.3019104,166.0183876,158.468326,165.9354199,5029688
11/30/2007,167.9597931,168.9222163,160.3018713,160.3018713,5334612
12/3/2007,174.2155762,176.887132,167.661128,168.5903622,6516348
12/4/2007,170.8636475,174.2321437,170.0920642,174.2155542,1783824
12/5/2007,171.4444427,173.4024885,169.3370713,170.9134576,2069240
12/6/2007,171.8343811,174.5142211,171.112546,172.5727854,4163452
12/7/2007,176.3229828,177.8910847,170.291234,172.5728461,4805808
12/10/2007,171.8426971,178.2146206,170.9134629,177.5674685,3864020
12/11/2007,172.7884979,174.0661921,170.1252273,174.0661921,2907456
12/12/2007,174.7963257,175.8914951,170.2662819,170.6147421,3718608
12/13/2007,170.8470612,176.2399609,170.5317799,174.1823582,4645736
12/14/2007,172.6392212,175.0618744,168.4742359,168.4742359,2720436
12/17/2007,167.992981,177.9491036,166.7650551,177.9491036,3203328
12/18/2007,166.7484741,172.5728021,166.4829714,167.5947405,3845860
12/19/2007,170.0008392,170.7143696,167.2629048,167.9266465,2671020
12/20/2007,173.4606018,174.8876425,169.7519489,170.8305292,3036020
12/24/2007,184.138504,185.8476467,174.2321688,179.2102308,4655664
12/26/2007,182.5787506,185.7978816,180.2307604,185.0179932,2905996
12/27/2007,184.3127441,185.8476466,180.2971156,183.3752051,4008568
12/28/2007,179.5669556,182.5288977,175.8914833,182.5288977,2196596
12/31/2007,178.7788086,181.8735079,174.5640453,179.7080428,2156168
1/1/2008,174.9871521,178.712393,174.5640088,178.712393,928388
1/2/2008,174.2322083,176.0574981,171.1624027,175.8915626,2864924
1/3/2008,167.7690277,173.402538,166.8231937,170.9300959,5168280
1/4/2008,166.7982788,169.7353376,166.3170621,167.7689969,2318868
1/7/2008,161.8864899,167.3955444,161.3720944,165.9353156,3647344
1/8/2008,163.919281,164.607917,160.8411814,162.6166922,3207732
1/9/2008,165.3214264,166.9310017,164.259446,165.0725233,2450128
1/10/2008,162.8905029,167.5118002,159.629868,165.6035429,3342376
1/11/2008,164.2345123,166.5990911,151.8889183,151.8889183,2149188
1/14/2008,159.4888153,165.9022125,158.5678657,165.9022125,4158864
1/15/2008,155.9792938,160.6254856,154.9836813,160.1276793,2935588
1/16/2008,156.800705,160.409801,153.4902907,155.9793225,3131956
1/17/2008,153.1085968,160.2935977,152.4946338,160.2604085,6302096
1/18/2008,149.8728485,155.9792689,148.8606365,154.2369473,4333816
1/21/2008,137.9006805,150.1218329,133.6195471,150.005676,4840032
1/22/2008,132.7898102,164.2760538,120.3031707,135.1875789,6376872
1/23/2008,145.231781,148.2381826,134.0806033,143.0748301,5359120
1/24/2008,140.4515839,147.9051366,137.5367867,144.9070595,2013336
1/25/2008,147.3387756,149.5207148,141.5924633,142.0754907,2243116
1/28/2008,142.292038,144.9070289,137.4118378,144.9070289,2485660
1/29/2008,144.5239105,147.3387645,142.4085995,142.5751592,3258712
1/30/2008,144.8820801,148.5713848,143.2414696,146.9057863,3032856
1/31/2008,145.5316772,148.238275,139.1357746,144.9070778,5966956
2/1/2008,154.8173676,156.7494576,145.4567027,147.4054549,4169520
2/4/2008,162.5041046,164.7276743,156.3996827,157.3990417,3730520
2/5/2008,159.0729218,162.3957915,155.841668,159.8973947,1722872
2/6/2008,150.9198303,154.9006136,148.9877407,154.9006136,4007952
2/7/2008,146.4143677,150.9198075,145.0818895,150.9198075,2574652
2/8/2008,149.6373901,154.0678786,146.5726845,147.238924,2576820
2/11/2008,150.9198303,155.2337332,143.2580795,149.637328,3200988
2/12/2008,144.0159454,154.067826,143.2414382,150.7366298,5161328
2/13/2008,144.7321777,149.4041793,141.7923924,145.7398628,2185376
2/14/2008,145.5399628,149.9038319,143.4079992,147.4054347,2246480
2/15/2008,145.3566895,147.7468177,143.2413787,143.2413787,2213044
2/18/2008,142.1088562,145.7398586,141.5758627,145.3567731,1723160
2/19/2008,145.8147736,147.2388578,142.4086237,142.5751835,1947288
2/20/2008,147.5886841,149.012779,145.448394,146.5560211,3060624
2/21/2008,152.3439026,155.0671508,146.9057219,149.5706783,3562052
2/22/2008,149.9954071,153.3849047,147.4054046,153.2349968,2401516
2/25/2008,150.0287476,154.7340622,148.2798696,154.5675023,3255460
2/26/2008,149.6373901,153.9013187,149.0710825,153.9013187,4999584
2/27/2008,146.164566,152.3772452,145.5816067,151.2363145,2364056
2/28/2008,146.7225342,148.2382243,145.2401479,147.4054253,5579004
2/29/2008,146.1396179,148.5214218,143.8244319,146.5726695,3416480
3/3/2008,141.3426361,144.690494,139.910226,144.2407806,3141328
3/4/2008,143.0415802,144.9070523,141.0928282,142.9083344,3010532
3/5/2008,145.7898102,147.0390088,140.7430496,140.7430496,2209348
3/7/2008,140.9345703,144.25743,140.2849831,143.6744707,1996828
3/10/2008,138.8525543,142.2420415,138.2446071,140.9345514,2494168
3/11/2008,137.1619873,139.9102238,136.579028,139.9102238,4043520
3/12/2008,137.1703186,141.5758273,134.9550753,139.7436695,1884412
3/13/2008,129.866684,135.7462431,126.7520135,135.7462431,3408600
3/14/2008,133.8891449,135.3965198,124.9199001,129.9166961,2216056
3/17/2008,131.8903503,132.8647311,128.0428237,129.0838223,1958904
3/18/2008,136.1959839,138.0447941,128.2510774,131.5822743,3596080
3/19/2008,135.1549377,139.9102175,134.172231,137.9115001,4361924
3/24/2008,137.1953583,139.4938823,135.155,135.155,3301984
3/25/2008,145.9896088,149.8787745,139.0773797,139.9101784,2928896
3/26/2008,146.297821,156.5662385,141.8340197,156.5662385,2171768
3/27/2008,141.9922333,145.9063887,140.0934474,145.2401495,6151152
3/28/2008,145.0818329,145.6897799,141.9088725,142.0754322,3633696
3/31/2008,134.9884186,145.0819404,132.7481868,145.0819404,4051860
4/1/2008,138.6359863,142.0587969,134.9133805,136.5789777,2086728
4/2/2008,141.7840271,144.7404635,141.4509075,141.5758274,1428844
4/3/2008,147.4720612,148.5713518,141.5758398,141.5758398,3287172
4/4/2008,145.3900757,148.2215927,143.2497758,147.5720053,2020844
4/7/2008,150.5867462,153.2517036,146.2728525,149.0710557,3659528
4/8/2008,147.7968597,151.0697644,145.7398499,150.7366448,4055352
4/9/2008,145.9480286,148.5713455,144.74047,146.5726278,1482600
4/10/2008,149.8288574,153.1767153,146.0729362,146.5726156,2925932
4/11/2008,151.2362823,154.0677986,148.7795256,150.4118094,2189264
4/15/2008,162.2542877,164.0614581,146.6393012,153.5681872,5703772
4/16/2008,161.8794861,166.8929324,160.2305399,164.0614156,6438768
4/17/2008,166.7096863,168.2253762,163.1536289,166.5098125,3999556
4/21/2008,165.460495,172.389378,164.3278803,168.0588236,3399296
4/22/2008,147.7718658,164.0530873,146.9057528,164.0530873,13785196
4/23/2008,148.0966339,150.8531963,146.5809338,147.7385263,6326156
4/24/2008,148.3631439,150.7199692,143.9076692,150.5700613,15290096
4/25/2008,148.1217041,151.9026155,147.4054986,151.9026155,6828568
4/28/2008,146.8558044,149.237608,119.9230778,134.7469027,6598136
4/29/2008,151.6610413,154.9006318,144.9320307,146.9140864,16209848
4/30/2008,153.4015656,155.8583224,150.9864486,152.5854185,9487980
5/2/2008,157.1908264,160.2305431,153.90127,154.0678299,5298780
5/5/2008,154.4759064,158.1485484,153.4265815,157.3990292,3613764
5/6/2008,156.0748901,158.231842,145.3401068,151.5694487,3982796
5/7/2008,161.0217133,163.2119791,158.2318361,158.2318361,12585540
5/8/2008,157.7321625,160.7302395,152.9019273,160.7135876,10845832
5/9/2008,152.735321,159.7308319,151.5694026,159.7308319,4492296
5/12/2008,154.3842773,155.7084196,151.6193787,152.7353313,3898508
5/13/2008,150.7450104,156.7994678,148.0717265,154.9006812,4462876
5/14/2008,161.7545624,163.0537269,148.4297777,150.736627,9373188
5/15/2008,164.0198212,166.8929787,159.9141166,162.0627428,7177896
5/16/2008,163.4035339,165.560486,161.3132099,165.560486,3838648
5/20/2008,159.2478943,164.8942782,157.7738434,162.39588,4946904
5/21/2008,160.7468719,161.2298995,152.4022294,154.5675069,3140184
5/22/2008,160.0889435,164.1446702,158.3983576,159.3144364,5445200
5/23/2008,155.3004303,163.1787103,154.251095,162.3792249,5401384
5/26/2008,159.1395416,160.380414,152.5687564,153.2349955,5457272
5/27/2008,161.3797607,165.5604068,157.565538,163.2285701,5682072
5/28/2008,168.1338348,169.0998799,161.5796989,161.5796989,5469588
5/29/2008,165.6687012,171.281758,163.8948353,168.0588301,8258940
5/30/2008,173.0805969,174.7212067,162.8954625,165.0607396,15485284
6/2/2008,163.8698273,176.1203066,160.7301796,169.0581682,7054764
6/3/2008,162.4208221,164.8942316,156.2581084,159.8974367,4900256
6/4/2008,159.3560333,164.8608308,157.6238079,164.8608308,3787856
6/5/2008,163.5366974,166.0267678,160.5636097,160.5802616,5905256
6/6/2008,160.930069,166.3349361,159.5309627,164.8941899,4137784
6/9/2008,152.2523651,160.7136142,148.2382765,150.2786348,6140140
6/10/2008,146.4060822,153.068475,144.4073643,151.5694366,6155372
6/11/2008,148.2965088,151.5694128,146.572619,148.2382169,4113368
6/12/2008,147.9467468,150.3035721,142.7417529,148.9044657,2464004
6/13/2008,151.5027771,153.5514706,146.5726115,146.5726115,6732432
